Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
95408,N12,1,KSRA,KASARA,08:18:00,08:18:00,0,KSRA,KASARA,KYN,KALYAN JN
95408,N12,2,OMB,UMBERMALLI,08:28:00,08:29:00,7,KSRA,KASARA,KYN,KALYAN JN
95408,N12,3,KE,KHARDI,08:34:00,08:35:00,13,KSRA,KASARA,KYN,KALYAN JN
95408,N12,4,THS,THANSIT,08:39:00,08:40:00,19,KSRA,KASARA,KYN,KALYAN JN
95408,N12,5,ATG,ATGAON,08:44:00,08:45:00,25,KSRA,KASARA,KYN,KALYAN JN
95408,N12,6,ASO,ASANGAON,08:54:00,08:55:00,35,KSRA,KASARA,KYN,KALYAN JN
95408,N12,7,VSD,VASIND,09:00:00,09:01:00,41,KSRA,KASARA,KYN,KALYAN JN
95408,N12,8,KDV,KHADAVALI,09:07:00,09:08:00,49,KSRA,KASARA,KYN,KALYAN JN
95408,N12,9,TLA,TITVALA,09:14:00,09:15:00,56,KSRA,KASARA,KYN,KALYAN JN
95408,N12,10,KYN,KALYAN JN,09:30:00,09:30:00,67,KSRA,KASARA,KYN,KALYAN JN
95409,N15,1,KYN,KALYAN JN,12:48:00,12:48:00,0,KYN,KALYAN JN,KSRA,KASARA
95409,N15,2,SHAD,SHAHAD,12:51:00,12:52:00,3,KYN,KALYAN JN,KSRA,KASARA
95409,N15,3,ABY,AMBIVLI,12:54:00,12:55:00,4,KYN,KALYAN JN,KSRA,KASARA
95409,N15,4,TLA,TITVALA,13:00:00,13:01:00,10,KYN,KALYAN JN,KSRA,KASARA
95409,N15,5,KDV,KHADAVALI,13:07:00,13:08:00,18,KYN,KALYAN JN,KSRA,KASARA
95409,N15,6,VSD,VASIND,13:14:00,13:15:00,26,KYN,KALYAN JN,KSRA,KASARA
95409,N15,7,ASO,ASANGAON,13:20:00,13:21:00,32,KYN,KALYAN JN,KSRA,KASARA
95409,N15,8,ATG,ATGAON,13:29:00,13:30:00,41,KYN,KALYAN JN,KSRA,KASARA
95409,N15,9,THS,THANSIT,13:34:00,13:35:00,47,KYN,KALYAN JN,KSRA,KASARA
95409,N15,10,KE,KHARDI,13:39:00,13:40:00,53,KYN,KALYAN JN,KSRA,KASARA
95409,N15,11,OMB,UMBERMALLI,13:45:00,13:46:00,59,KYN,KALYAN JN,KSRA,KASARA
95409,N15,12,KSRA,KASARA,13:58:00,13:58:00,67,KYN,KALYAN JN,KSRA,KASARA
95410,N14,1,KSRA,KASARA,10:10:00,10:10:00,0,KSRA,KASARA,KYN,KALYAN JN
95410,N14,2,OMB,UMBERMALLI,10:20:00,10:21:00,7,KSRA,KASARA,KYN,KALYAN JN
95410,N14,3,KE,KHARDI,10:26:00,10:27:00,13,KSRA,KASARA,KYN,KALYAN JN
95410,N14,4,THS,THANSIT,10:31:00,10:32:00,19,KSRA,KASARA,KYN,KALYAN JN
95410,N14,5,ATG,ATGAON,10:36:00,10:37:00,25,KSRA,KASARA,KYN,KALYAN JN
95410,N14,6,ASO,ASANGAON,10:46:00,10:47:00,35,KSRA,KASARA,KYN,KALYAN JN
95410,N14,7,VSD,VASIND,10:52:00,10:53:00,41,KSRA,KASARA,KYN,KALYAN JN
95410,N14,8,KDV,KHADAVALI,10:59:00,11:00:00,49,KSRA,KASARA,KYN,KALYAN JN
95410,N14,9,TLA,TITVALA,11:06:00,11:07:00,56,KSRA,KASARA,KYN,KALYAN JN
95410,N14,10,KYN,KALYAN JN,11:21:00,11:21:00,67,KSRA,KASARA,KYN,KALYAN JN
95411,N17,1,KYN,KALYAN JN,13:37:00,13:37:00,0,KYN,KALYAN JN,KSRA,KASARA
95411,N17,2,SHAD,SHAHAD,13:40:00,13:41:00,3,KYN,KALYAN JN,KSRA,KASARA
95411,N17,3,ABY,AMBIVLI,13:43:00,13:44:00,4,KYN,KALYAN JN,KSRA,KASARA
95411,N17,4,TLA,TITVALA,13:49:00,13:50:00,10,KYN,KALYAN JN,KSRA,KASARA
95411,N17,5,KDV,KHADAVALI,13:56:00,13:57:00,18,KYN,KALYAN JN,KSRA,KASARA
95411,N17,6,VSD,VASIND,14:03:00,14:04:00,26,KYN,KALYAN JN,KSRA,KASARA
95411,N17,7,ASO,ASANGAON,14:09:00,14:10:00,32,KYN,KALYAN JN,KSRA,KASARA
95411,N17,8,ATG,ATGAON,14:18:00,14:19:00,41,KYN,KALYAN JN,KSRA,KASARA
95411,N17,9,THS,THANSIT,14:23:00,14:24:00,47,KYN,KALYAN JN,KSRA,KASARA
95411,N17,10,KE,KHARDI,14:28:00,14:29:00,53,KYN,KALYAN JN,KSRA,KASARA
95411,N17,11,OMB,UMBERMALLI,14:34:00,14:35:00,59,KYN,KALYAN JN,KSRA,KASARA
95411,N17,12,KSRA,KASARA,14:47:00,14:47:00,67,KYN,KALYAN JN,KSRA,KASARA
95412,N16,1,KSRA,KASARA,11:12:00,11:12:00,0,KSRA,KASARA,KYN,KALYAN JN
95412,N16,2,OMB,UMBERMALLI,11:22:00,11:23:00,7,KSRA,KASARA,KYN,KALYAN JN
95412,N16,3,KE,KHARDI,11:28:00,11:29:00,13,KSRA,KASARA,KYN,KALYAN JN
95412,N16,4,THS,THANSIT,11:33:00,11:34:00,19,KSRA,KASARA,KYN,KALYAN JN
95412,N16,5,ATG,ATGAON,11:38:00,11:39:00,25,KSRA,KASARA,KYN,KALYAN JN
95412,N16,6,ASO,ASANGAON,11:48:00,11:49:00,35,KSRA,KASARA,KYN,KALYAN JN
95412,N16,7,VSD,VASIND,11:54:00,11:55:00,41,KSRA,KASARA,KYN,KALYAN JN
95412,N16,8,KDV,KHADAVALI,12:01:00,12:02:00,49,KSRA,KASARA,KYN,KALYAN JN
95412,N16,9,TLA,TITVALA,12:08:00,12:09:00,56,KSRA,KASARA,KYN,KALYAN JN
95412,N16,10,KYN,KALYAN JN,12:22:00,12:22:00,67,KSRA,KASARA,KYN,KALYAN JN
95413,N19,1,KYN,KALYAN JN,15:24:00,15:24:00,0,KYN,KALYAN JN,KSRA,KASARA
95413,N19,2,SHAD,SHAHAD,15:27:00,15:28:00,3,KYN,KALYAN JN,KSRA,KASARA
95413,N19,3,ABY,AMBIVLI,15:30:00,15:31:00,4,KYN,KALYAN JN,KSRA,KASARA
95413,N19,4,TLA,TITVALA,15:36:00,15:37:00,10,KYN,KALYAN JN,KSRA,KASARA
95413,N19,5,KDV,KHADAVALI,15:43:00,15:44:00,18,KYN,KALYAN JN,KSRA,KASARA
95413,N19,6,VSD,VASIND,15:50:00,15:51:00,26,KYN,KALYAN JN,KSRA,KASARA
95413,N19,7,ASO,ASANGAON,15:56:00,15:57:00,32,KYN,KALYAN JN,KSRA,KASARA
95413,N19,8,ATG,ATGAON,16:05:00,16:06:00,41,KYN,KALYAN JN,KSRA,KASARA
95413,N19,9,THS,THANSIT,16:10:00,16:11:00,47,KYN,KALYAN JN,KSRA,KASARA
95413,N19,10,KE,KHARDI,16:15:00,16:16:00,53,KYN,KALYAN JN,KSRA,KASARA
95413,N19,11,OMB,UMBERMALLI,16:21:00,16:22:00,59,KYN,KALYAN JN,KSRA,KASARA
95413,N19,12,KSRA,KASARA,16:34:00,16:34:00,67,KYN,KALYAN JN,KSRA,KASARA
95414,N18,1,KSRA,KASARA,12:19:00,12:19:00,0,KSRA,KASARA,KYN,KALYAN JN
95414,N18,2,OMB,UMBERMALLI,12:29:00,12:30:00,7,KSRA,KASARA,KYN,KALYAN JN
95414,N18,3,KE,KHARDI,12:35:00,12:36:00,13,KSRA,KASARA,KYN,KALYAN JN
95414,N18,4,THS,THANSIT,12:40:00,12:41:00,19,KSRA,KASARA,KYN,KALYAN JN
95414,N18,5,ATG,ATGAON,12:45:00,12:46:00,25,KSRA,KASARA,KYN,KALYAN JN
95414,N18,6,ASO,ASANGAON,12:55:00,12:56:00,35,KSRA,KASARA,KYN,KALYAN JN
95414,N18,7,VSD,VASIND,13:01:00,13:02:00,41,KSRA,KASARA,KYN,KALYAN JN
95414,N18,8,KDV,KHADAVALI,13:08:00,13:09:00,49,KSRA,KASARA,KYN,KALYAN JN
95414,N18,9,TLA,TITVALA,13:15:00,13:16:00,56,KSRA,KASARA,KYN,KALYAN JN
95414,N18,10,KYN,KALYAN JN,13:30:00,13:30:00,67,KSRA,KASARA,KYN,KALYAN JN
95415,N21,1,KYN,KALYAN JN,16:53:00,16:53:00,0,KYN,KALYAN JN,KSRA,KASARA
95415,N21,2,SHAD,SHAHAD,16:56:00,16:57:00,3,KYN,KALYAN JN,KSRA,KASARA
95415,N21,3,ABY,AMBIVLI,16:59:00,17:00:00,4,KYN,KALYAN JN,KSRA,KASARA
95415,N21,4,TLA,TITVALA,17:05:00,17:06:00,10,KYN,KALYAN JN,KSRA,KASARA
95415,N21,5,KDV,KHADAVALI,17:12:00,17:13:00,18,KYN,KALYAN JN,KSRA,KASARA
95415,N21,6,VSD,VASIND,17:19:00,17:20:00,26,KYN,KALYAN JN,KSRA,KASARA
95415,N21,7,ASO,ASANGAON,17:25:00,17:26:00,32,KYN,KALYAN JN,KSRA,KASARA
95415,N21,8,ATG,ATGAON,17:34:00,17:35:00,41,KYN,KALYAN JN,KSRA,KASARA
95415,N21,9,THS,THANSIT,17:39:00,17:40:00,47,KYN,KALYAN JN,KSRA,KASARA
95415,N21,10,KE,KHARDI,17:44:00,17:45:00,53,KYN,KALYAN JN,KSRA,KASARA
95415,N21,11,OMB,UMBERMALLI,17:50:00,17:51:00,59,KYN,KALYAN JN,KSRA,KASARA
95415,N21,12,KSRA,KASARA,18:03:00,18:03:00,67,KYN,KALYAN JN,KSRA,KASARA
95416,N20,1,KSRA,KASARA,13:31:00,13:31:00,0,KSRA,KASARA,KYN,KALYAN JN
95416,N20,2,OMB,UMBERMALLI,13:41:00,13:42:00,7,KSRA,KASARA,KYN,KALYAN JN
95416,N20,3,KE,KHARDI,13:47:00,13:48:00,13,KSRA,KASARA,KYN,KALYAN JN
95416,N20,4,THS,THANSIT,13:52:00,13:53:00,19,KSRA,KASARA,KYN,KALYAN JN
95416,N20,5,ATG,ATGAON,13:57:00,13:58:00,25,KSRA,KASARA,KYN,KALYAN JN
95416,N20,6,ASO,ASANGAON,14:07:00,14:08:00,35,KSRA,KASARA,KYN,KALYAN JN
95416,N20,7,VSD,VASIND,14:13:00,14:14:00,41,KSRA,KASARA,KYN,KALYAN JN
95416,N20,8,KDV,KHADAVALI,14:20:00,14:21:00,49,KSRA,KASARA,KYN,KALYAN JN
95416,N20,9,TLA,TITVALA,14:27:00,14:28:00,56,KSRA,KASARA,KYN,KALYAN JN
95416,N20,10,KYN,KALYAN JN,14:42:00,14:42:00,67,KSRA,KASARA,KYN,KALYAN JN
95417,N23,1,KYN,KALYAN JN,18:08:00,18:08:00,0,KYN,KALYAN JN,KSRA,KASARA
95417,N23,2,SHAD,SHAHAD,18:11:00,18:12:00,3,KYN,KALYAN JN,KSRA,KASARA
95417,N23,3,ABY,AMBIVLI,18:14:00,18:15:00,4,KYN,KALYAN JN,KSRA,KASARA
95417,N23,4,TLA,TITVALA,18:20:00,18:21:00,10,KYN,KALYAN JN,KSRA,KASARA
95417,N23,5,KDV,KHADAVALI,18:27:00,18:28:00,18,KYN,KALYAN JN,KSRA,KASARA
95417,N23,6,VSD,VASIND,18:34:00,18:35:00,26,KYN,KALYAN JN,KSRA,KASARA
95417,N23,7,ASO,ASANGAON,18:40:00,18:41:00,32,KYN,KALYAN JN,KSRA,KASARA
95417,N23,8,ATG,ATGAON,18:49:00,18:50:00,41,KYN,KALYAN JN,KSRA,KASARA
95417,N23,9,THS,THANSIT,18:54:00,18:55:00,47,KYN,KALYAN JN,KSRA,KASARA
95417,N23,10,KE,KHARDI,18:59:00,19:00:00,53,KYN,KALYAN JN,KSRA,KASARA
95417,N23,11,OMB,UMBERMALLI,19:05:00,19:06:00,59,KYN,KALYAN JN,KSRA,KASARA
95417,N23,12,KSRA,KASARA,19:18:00,19:18:00,67,KYN,KALYAN JN,KSRA,KASARA
95418,N22,1,KSRA,KASARA,14:44:00,14:44:00,0,KSRA,KASARA,KYN,KALYAN JN
95418,N22,2,OMB,UMBERMALLI,14:54:00,14:55:00,7,KSRA,KASARA,KYN,KALYAN JN
95418,N22,3,KE,KHARDI,15:00:00,15:01:00,13,KSRA,KASARA,KYN,KALYAN JN
95418,N22,4,THS,THANSIT,15:05:00,15:06:00,19,KSRA,KASARA,KYN,KALYAN JN
95418,N22,5,ATG,ATGAON,15:10:00,15:11:00,25,KSRA,KASARA,KYN,KALYAN JN
95418,N22,6,ASO,ASANGAON,15:19:00,15:20:00,35,KSRA,KASARA,KYN,KALYAN JN
95418,N22,7,VSD,VASIND,15:25:00,15:26:00,41,KSRA,KASARA,KYN,KALYAN JN
95418,N22,8,KDV,KHADAVALI,15:32:00,15:33:00,49,KSRA,KASARA,KYN,KALYAN JN
95418,N22,9,TLA,TITVALA,15:39:00,15:40:00,56,KSRA,KASARA,KYN,KALYAN JN
95418,N22,10,KYN,KALYAN JN,15:54:00,15:54:00,67,KSRA,KASARA,KYN,KALYAN JN
95419,N25,1,KYN,KALYAN JN,19:28:00,19:28:00,0,KYN,KALYAN JN,KSRA,KASARA
95419,N25,2,SHAD,SHAHAD,19:32:00,19:33:00,3,KYN,KALYAN JN,KSRA,KASARA
95419,N25,3,ABY,AMBIVLI,19:35:00,19:36:00,4,KYN,KALYAN JN,KSRA,KASARA
95419,N25,4,TLA,TITVALA,19:41:00,19:42:00,10,KYN,KALYAN JN,KSRA,KASARA
95419,N25,5,KDV,KHADAVALI,19:48:00,19:49:00,18,KYN,KALYAN JN,KSRA,KASARA
95419,N25,6,VSD,VASIND,19:55:00,19:56:00,26,KYN,KALYAN JN,KSRA,KASARA
95419,N25,7,ASO,ASANGAON,20:01:00,20:02:00,32,KYN,KALYAN JN,KSRA,KASARA
95419,N25,8,ATG,ATGAON,20:10:00,20:11:00,41,KYN,KALYAN JN,KSRA,KASARA
95419,N25,9,THS,THANSIT,20:15:00,20:16:00,47,KYN,KALYAN JN,KSRA,KASARA
95419,N25,10,KE,KHARDI,20:20:00,20:21:00,53,KYN,KALYAN JN,KSRA,KASARA
95419,N25,11,OMB,UMBERMALLI,20:26:00,20:27:00,59,KYN,KALYAN JN,KSRA,KASARA
95419,N25,12,KSRA,KASARA,20:40:00,20:40:00,67,KYN,KALYAN JN,KSRA,KASARA
95420,N24,1,KSRA,KASARA,15:37:00,15:37:00,0,KSRA,KASARA,KYN,KALYAN JN
95420,N24,2,OMB,UMBERMALLI,15:47:00,15:48:00,7,KSRA,KASARA,KYN,KALYAN JN
95420,N24,3,KE,KHARDI,15:53:00,15:54:00,13,KSRA,KASARA,KYN,KALYAN JN
95420,N24,4,THS,THANSIT,15:58:00,15:59:00,19,KSRA,KASARA,KYN,KALYAN JN
95420,N24,5,ATG,ATGAON,16:03:00,16:04:00,25,KSRA,KASARA,KYN,KALYAN JN
95420,N24,6,ASO,ASANGAON,16:13:00,16:14:00,35,KSRA,KASARA,KYN,KALYAN JN
95420,N24,7,VSD,VASIND,16:19:00,16:20:00,41,KSRA,KASARA,KYN,KALYAN JN
95420,N24,8,KDV,KHADAVALI,16:26:00,16:27:00,49,KSRA,KASARA,KYN,KALYAN JN
95420,N24,9,TLA,TITVALA,16:33:00,16:34:00,56,KSRA,KASARA,KYN,KALYAN JN
95420,N24,10,KYN,KALYAN JN,16:48:00,16:48:00,67,KSRA,KASARA,KYN,KALYAN JN
95421,N27,1,KYN,KALYAN JN,20:21:00,20:21:00,0,KYN,KALYAN JN,KSRA,KASARA
95421,N27,2,SHAD,SHAHAD,20:25:00,20:26:00,3,KYN,KALYAN JN,KSRA,KASARA
95421,N27,3,ABY,AMBIVLI,20:28:00,20:29:00,4,KYN,KALYAN JN,KSRA,KASARA
95421,N27,4,TLA,TITVALA,20:34:00,20:35:00,10,KYN,KALYAN JN,KSRA,KASARA
95421,N27,5,KDV,KHADAVALI,20:41:00,20:42:00,18,KYN,KALYAN JN,KSRA,KASARA
95421,N27,6,VSD,VASIND,20:48:00,20:49:00,26,KYN,KALYAN JN,KSRA,KASARA
95421,N27,7,ASO,ASANGAON,20:54:00,20:55:00,32,KYN,KALYAN JN,KSRA,KASARA
95421,N27,8,ATG,ATGAON,21:03:00,21:04:00,41,KYN,KALYAN JN,KSRA,KASARA
95421,N27,9,THS,THANSIT,21:08:00,21:09:00,47,KYN,KALYAN JN,KSRA,KASARA
95421,N27,10,KE,KHARDI,21:13:00,21:14:00,53,KYN,KALYAN JN,KSRA,KASARA
95421,N27,11,OMB,UMBERMALLI,21:19:00,21:20:00,59,KYN,KALYAN JN,KSRA,KASARA
95421,N27,12,KSRA,KASARA,21:32:00,21:32:00,67,KYN,KALYAN JN,KSRA,KASARA
95422,N26,1,KSRA,KASARA,16:24:00,16:24:00,0,KSRA,KASARA,KYN,KALYAN JN
95422,N26,2,OMB,UMBERMALLI,16:34:00,16:35:00,7,KSRA,KASARA,KYN,KALYAN JN
95422,N26,3,KE,KHARDI,16:40:00,16:41:00,13,KSRA,KASARA,KYN,KALYAN JN
95422,N26,4,THS,THANSIT,16:45:00,16:46:00,19,KSRA,KASARA,KYN,KALYAN JN
95422,N26,5,ATG,ATGAON,16:50:00,16:51:00,25,KSRA,KASARA,KYN,KALYAN JN
95422,N26,6,ASO,ASANGAON,17:00:00,17:01:00,35,KSRA,KASARA,KYN,KALYAN JN
95422,N26,7,VSD,VASIND,17:06:00,17:07:00,41,KSRA,KASARA,KYN,KALYAN JN
95422,N26,8,KDV,KHADAVALI,17:13:00,17:14:00,49,KSRA,KASARA,KYN,KALYAN JN
95422,N26,9,TLA,TITVALA,17:20:00,17:21:00,56,KSRA,KASARA,KYN,KALYAN JN
95422,N26,10,KYN,KALYAN JN,17:35:00,17:35:00,67,KSRA,KASARA,KYN,KALYAN JN
95423,N29,1,KYN,KALYAN JN,21:54:00,21:54:00,0,KYN,KALYAN JN,KSRA,KASARA
95423,N29,2,SHAD,SHAHAD,21:58:00,21:59:00,3,KYN,KALYAN JN,KSRA,KASARA
95423,N29,3,ABY,AMBIVLI,22:01:00,22:02:00,4,KYN,KALYAN JN,KSRA,KASARA
95423,N29,4,TLA,TITVALA,22:07:00,22:08:00,10,KYN,KALYAN JN,KSRA,KASARA
95423,N29,5,KDV,KHADAVALI,22:14:00,22:15:00,18,KYN,KALYAN JN,KSRA,KASARA
95423,N29,6,VSD,VASIND,22:21:00,22:22:00,26,KYN,KALYAN JN,KSRA,KASARA
95423,N29,7,ASO,ASANGAON,22:27:00,22:28:00,32,KYN,KALYAN JN,KSRA,KASARA
95423,N29,8,ATG,ATGAON,22:36:00,22:37:00,41,KYN,KALYAN JN,KSRA,KASARA
95423,N29,9,THS,THANSIT,22:41:00,22:42:00,47,KYN,KALYAN JN,KSRA,KASARA
95423,N29,10,KE,KHARDI,22:46:00,22:47:00,53,KYN,KALYAN JN,KSRA,KASARA
95423,N29,11,OMB,UMBERMALLI,22:52:00,22:53:00,59,KYN,KALYAN JN,KSRA,KASARA
95423,N29,12,KSRA,KASARA,23:05:00,23:05:00,67,KYN,KALYAN JN,KSRA,KASARA
95424,N28,1,KSRA,KASARA,17:17:00,17:17:00,0,KSRA,KASARA,KYN,KALYAN JN
95424,N28,2,OMB,UMBERMALLI,17:27:00,17:28:00,7,KSRA,KASARA,KYN,KALYAN JN
95424,N28,3,KE,KHARDI,17:33:00,17:34:00,13,KSRA,KASARA,KYN,KALYAN JN
95424,N28,4,THS,THANSIT,17:38:00,17:39:00,19,KSRA,KASARA,KYN,KALYAN JN
95424,N28,5,ATG,ATGAON,17:43:00,17:44:00,25,KSRA,KASARA,KYN,KALYAN JN
95424,N28,6,ASO,ASANGAON,17:53:00,17:54:00,35,KSRA,KASARA,KYN,KALYAN JN
95424,N28,7,VSD,VASIND,17:59:00,18:00:00,41,KSRA,KASARA,KYN,KALYAN JN
95424,N28,8,KDV,KHADAVALI,18:06:00,18:07:00,49,KSRA,KASARA,KYN,KALYAN JN
95424,N28,9,TLA,TITVALA,18:13:00,18:14:00,56,KSRA,KASARA,KYN,KALYAN JN
95424,N28,10,KYN,KALYAN JN,18:27:00,18:27:00,67,KSRA,KASARA,KYN,KALYAN JN
95425,N33,1,KYN,KALYAN JN,00:07:00,00:07:00,0,KYN,KALYAN JN,KSRA,KASARA
95425,N33,2,SHAD,SHAHAD,00:11:00,00:12:00,3,KYN,KALYAN JN,KSRA,KASARA
95425,N33,3,ABY,AMBIVLI,00:14:00,00:15:00,4,KYN,KALYAN JN,KSRA,KASARA
95425,N33,4,TLA,TITVALA,00:20:00,00:21:00,10,KYN,KALYAN JN,KSRA,KASARA
95425,N33,5,KDV,KHADAVALI,00:27:00,00:28:00,18,KYN,KALYAN JN,KSRA,KASARA
95425,N33,6,VSD,VASIND,00:34:00,00:35:00,26,KYN,KALYAN JN,KSRA,KASARA
95425,N33,7,ASO,ASANGAON,00:40:00,00:41:00,32,KYN,KALYAN JN,KSRA,KASARA
95425,N33,8,ATG,ATGAON,00:49:00,00:50:00,41,KYN,KALYAN JN,KSRA,KASARA
95425,N33,9,THS,THANSIT,00:54:00,00:55:00,47,KYN,KALYAN JN,KSRA,KASARA
95425,N33,10,KE,KHARDI,00:59:00,01:00:00,53,KYN,KALYAN JN,KSRA,KASARA
95425,N33,11,OMB,UMBERMALLI,01:05:00,01:06:00,59,KYN,KALYAN JN,KSRA,KASARA
95425,N33,12,KSRA,KASARA,01:18:00,01:18:00,67,KYN,KALYAN JN,KSRA,KASARA
95426,N30,1,KSRA,KASARA,18:18:00,18:18:00,0,KSRA,KASARA,KYN,KALYAN JN
95426,N30,2,OMB,UMBERMALLI,18:28:00,18:29:00,7,KSRA,KASARA,KYN,KALYAN JN
95426,N30,3,KE,KHARDI,18:34:00,18:35:00,13,KSRA,KASARA,KYN,KALYAN JN
95426,N30,4,THS,THANSIT,18:39:00,18:40:00,19,KSRA,KASARA,KYN,KALYAN JN
95426,N30,5,ATG,ATGAON,18:44:00,18:45:00,25,KSRA,KASARA,KYN,KALYAN JN
95426,N30,6,ASO,ASANGAON,18:54:00,18:55:00,35,KSRA,KASARA,KYN,KALYAN JN
95426,N30,7,VSD,VASIND,19:00:00,19:01:00,41,KSRA,KASARA,KYN,KALYAN JN
95426,N30,8,KDV,KHADAVALI,19:07:00,19:08:00,49,KSRA,KASARA,KYN,KALYAN JN
95426,N30,9,TLA,TITVALA,19:14:00,19:15:00,56,KSRA,KASARA,KYN,KALYAN JN
95426,N30,10,KYN,KALYAN JN,19:28:00,19:28:00,67,KSRA,KASARA,KYN,KALYAN JN
95428,N32,1,KSRA,KASARA,20:15:00,20:15:00,0,KSRA,KASARA,KYN,KALYAN JN
95428,N32,2,OMB,UMBERMALLI,20:25:00,20:26:00,7,KSRA,KASARA,KYN,KALYAN JN
95428,N32,3,KE,KHARDI,20:31:00,20:32:00,13,KSRA,KASARA,KYN,KALYAN JN
95428,N32,4,THS,THANSIT,20:36:00,20:37:00,19,KSRA,KASARA,KYN,KALYAN JN
95428,N32,5,ATG,ATGAON,20:41:00,20:42:00,25,KSRA,KASARA,KYN,KALYAN JN
95428,N32,6,ASO,ASANGAON,20:51:00,20:52:00,35,KSRA,KASARA,KYN,KALYAN JN
95428,N32,7,VSD,VASIND,20:57:00,20:58:00,41,KSRA,KASARA,KYN,KALYAN JN
95428,N32,8,KDV,KHADAVALI,21:04:00,21:05:00,49,KSRA,KASARA,KYN,KALYAN JN
95428,N32,9,TLA,TITVALA,21:11:00,21:12:00,56,KSRA,KASARA,KYN,KALYAN JN
95428,N32,10,KYN,KALYAN JN,21:25:00,21:25:00,67,KSRA,KASARA,KYN,KALYAN JN
95430,N34,1,KSRA,KASARA,21:21:00,21:21:00,0,KSRA,KASARA,KYN,KALYAN JN
95430,N34,2,OMB,UMBERMALLI,21:31:00,21:32:00,7,KSRA,KASARA,KYN,KALYAN JN
95430,N34,3,KE,KHARDI,21:37:00,21:38:00,13,KSRA,KASARA,KYN,KALYAN JN
95430,N34,4,THS,THANSIT,21:42:00,21:43:00,19,KSRA,KASARA,KYN,KALYAN JN
95430,N34,5,ATG,ATGAON,21:47:00,21:48:00,25,KSRA,KASARA,KYN,KALYAN JN
95430,N34,6,ASO,ASANGAON,21:56:00,21:57:00,35,KSRA,KASARA,KYN,KALYAN JN
95430,N34,7,VSD,VASIND,22:02:00,22:03:00,41,KSRA,KASARA,KYN,KALYAN JN
95430,N34,8,KDV,KHADAVALI,22:09:00,22:10:00,49,KSRA,KASARA,KYN,KALYAN JN
95430,N34,9,TLA,TITVALA,22:16:00,22:17:00,56,KSRA,KASARA,KYN,KALYAN JN
95430,N34,10,KYN,KALYAN JN,22:31:00,22:31:00,67,KSRA,KASARA,KYN,KALYAN JN
95501,AN5,1,KYN,KALYAN JN,00:00:00,08:34:00,0,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,2,SHAD,SHAHAD,08:37:00,08:38:00,3,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,3,ABY,AMBIVLI,08:40:00,08:41:00,4,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,4,TLA,TITVALA,08:46:00,08:47:00,10,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,5,KDV,KHADAVALI,08:53:00,08:54:00,18,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,6,VSD,VASIND,09:00:00,09:01:00,26,KYN,KALYAN JN,ASO,ASANGAON
95501,AN5,7,ASO,ASANGAON,09:09:00,00:00:00,32,KYN,KALYAN JN,ASO,ASANGAON
95502,AN6,1,ASO,ASANGAON,07:35:00,07:35:00,0,ASO,ASANGAON,KYN,KALYAN JN
95502,AN6,2,VSD,VASIND,07:42:00,07:43:00,6,ASO,ASANGAON,KYN,KALYAN JN
95502,AN6,3,KDV,KHADAVALI,07:49:00,07:50:00,14,ASO,ASANGAON,KYN,KALYAN JN
95502,AN6,4,TLA,TITVALA,07:56:00,07:57:00,21,ASO,ASANGAON,KYN,KALYAN JN
95502,AN6,5,KYN,KALYAN JN,08:11:00,08:11:00,32,ASO,ASANGAON,KYN,KALYAN JN
95503,AN9,1,KYN,KALYAN JN,00:00:00,10:26:00,0,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,2,SHAD,SHAHAD,10:31:00,10:32:00,3,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,3,ABY,AMBIVLI,10:34:00,10:35:00,4,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,4,TLA,TITVALA,10:40:00,10:41:00,10,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,5,KDV,KHADAVALI,10:47:00,10:48:00,18,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,6,VSD,VASIND,10:54:00,10:55:00,26,KYN,KALYAN JN,ASO,ASANGAON
95503,AN9,7,ASO,ASANGAON,11:05:00,00:00:00,32,KYN,KALYAN JN,ASO,ASANGAON
95504,AN8,1,ASO,ASANGAON,08:30:00,08:30:00,0,ASO,ASANGAON,KYN,KALYAN JN
95504,AN8,2,VSD,VASIND,08:38:00,08:39:00,6,ASO,ASANGAON,KYN,KALYAN JN
95504,AN8,3,KDV,KHADAVALI,08:45:00,08:46:00,14,ASO,ASANGAON,KYN,KALYAN JN
95504,AN8,4,TLA,TITVALA,08:52:00,08:53:00,21,ASO,ASANGAON,KYN,KALYAN JN
95504,AN8,5,KYN,KALYAN JN,09:07:00,09:07:00,32,ASO,ASANGAON,KYN,KALYAN JN
95505,AN11,1,KYN,KALYAN JN,00:00:00,14:19:00,0,KYN,KALYAN JN,ASO,ASANGAON
